ticket_id,true_reason,agent_code,double_payout,true_refund_inr,care_plus
T406676,,,N,,N
T406677,,,N,,N
T406678,LOST-TRANSIT,GW-OTHER,N,4999,Y
T406679,,,N,,N
T406680,,,N,,N
T406681,RETURN-QC-OK,GW-OTHER,N,1169,N
T406682,,,N,,N
T406683,LOST-TRANSIT,LOST-TRANSIT,N,2499,N
T406684,,,N,,Y
T406685,,,N,,Y
T406686,,,N,,Y
T406687,,,N,,Y
T406688,,,N,,N
T406689,,,N,,N
T406690,,,N,,N
T406691,,,N,,N
T406692,,,N,,N
T406693,,,N,,N
T406694,LOST-TRANSIT,LOST-TRANSIT,N,5999,Y
T406695,,,N,,N
T406696,,,N,,N
T406697,,,N,,Y
T406698,DUP-PAYMENT,GW-OTHER,N,399,Y
T406699,,,N,,Y
T406700,,,N,,Y
T406701,,,N,,Y
T406702,PRICE-ADJ,PRICE-ADJ,N,500,N
T406703,,,N,,N
T406704,,,N,,Y
T406705,,,N,,N
T406706,,,N,,N
T406707,,,N,,Y
T406708,DOA-REPL,GW-OTHER,N,1299,N
T406709,,,N,,N
T406710,DUP-PAYMENT,GW-OTHER,N,1999,N
T406711,,,N,,Y
T406712,,,N,,Y
T406713,,,N,,N
T406714,,,N,,N
T406715,,,N,,N
T406716,,,N,,N
T406717,,,N,,Y
T406718,,,N,,N
T406719,,,N,,N
T406720,,,N,,Y
T406721,,,N,,N
T406722,RETURN-QC-OK,RETURN-QC-OK,N,4999,N
T406723,DOA-REPL,GW-OTHER,N,399,N
T406724,,,N,,N
T406725,,,N,,N
T406726,,,N,,N
T406727,,,N,,N
T406728,,,N,,Y
T406729,LOST-TRANSIT,GW-OTHER,N,1299,N
T406730,,,N,,N
T406731,,,N,,N
T406732,LOST-TRANSIT,GW-OTHER,N,1799,Y
T406733,RETURN-QC-OK,GW-OTHER,N,399,N
T406734,,,N,,N
T406735,,,N,,Y
T406736,CANCEL,GW-OTHER,N,5999,N
T406737,LOST-TRANSIT,GW-OTHER,N,5999,N
T406738,,,N,,N
T406739,,,N,,N
T406740,,,N,,Y
T406741,,,N,,N
T406742,DOA-REPL,DOA-REPL,N,2499,Y
T406743,,,N,,N
T406744,CANCEL,CANCEL,N,1999,N
T406745,,,N,,Y
T406746,,,N,,Y
T406747,,,N,,N
T406748,,,N,,Y
T406749,,,N,,N
T406750,,,N,,N
T406751,,,N,,N
T406752,,,N,,N
T406753,,,N,,Y
T406754,,,N,,N
T406755,,,N,,N
T406756,,,N,,Y
T406757,,,N,,N
T406758,,,N,,N
T406759,DUP-PAYMENT,GW-OTHER,N,1299,N
T406760,,,N,,N
T406761,,,N,,N
T406762,,,N,,N
T406763,,,N,,Y
T406764,GW-OTHER,GW-OTHER,N,350,N
T406765,DOA-REPL,GW-OTHER,N,3499,N
T406766,,,N,,Y
T406767,,,N,,Y
T406768,WTY-BUYBACK,GW-OTHER,N,5497,Y
T406769,CANCEL,CANCEL,N,3499,Y
T406770,RETURN-QC-OK,GW-OTHER,N,1299,N
T406771,,,N,,Y
T406772,,,N,,Y
T406773,DOA-REPL,GW-OTHER,N,399,Y
T406774,,,N,,N
T406775,,,N,,N
T406776,,,N,,Y
T406777,CANCEL,CANCEL,N,6499,Y
T406778,,,N,,N
T406779,,,N,,Y
T406780,,,N,,N
T406781,,,N,,N
T406782,,,N,,N
T406783,DOA-REPL,GW-OTHER,N,3499,Y
T406784,,,N,,N
T406785,,,N,,N
T406786,,,N,,Y
T406787,,,N,,N
T406788,WTY-BUYBACK,GW-OTHER,N,907,N
T406789,,,N,,N
T406790,GW-OTHER,GW-OTHER,N,200,N
T406791,,,N,,Y
T406792,,,N,,Y
T406793,,,N,,N
T406794,,,N,,N
T406795,,,N,,Y
T406796,,,N,,N
T406797,,,N,,N
T406798,,,N,,N
T406799,,,N,,N
T406800,,,N,,Y
T406801,PRICE-ADJ,GW-OTHER,N,500,N
T406802,,,N,,Y
T406803,RETURN-QC-OK,RETURN-QC-OK,N,2499,Y
T406804,,,N,,N
T406805,,,N,,N
T406806,,,N,,N
T406807,,,N,,N
T406808,,,N,,N
T406809,LOST-TRANSIT,GW-OTHER,N,6999,N
T406810,,,N,,N
T406811,,,N,,N
T406812,,,N,,Y
T406813,,,N,,N
T406814,,,N,,N
T406815,,,N,,N
T406816,LOST-TRANSIT,GW-OTHER,N,2499,Y
T406817,,,N,,Y
T406818,,,N,,N
T406819,,,N,,N
T406820,,,N,,Y
T406821,,,N,,Y
T406822,LOST-TRANSIT,GW-OTHER,N,2499,Y
T406823,,,N,,N
T406824,,,N,,N
T406825,CANCEL,CANCEL,N,3499,Y
T406826,,,N,,Y
T406827,,,N,,Y
T406828,,,N,,N
T406829,,,N,,N
T406830,RETURN-QC-OK,GW-OTHER,Y,6499,N
T406831,,,N,,Y
T406832,,,N,,N
T406833,,,N,,N
T406834,,,N,,Y
T406835,,,N,,N
T406836,RETURN-QC-OK,GW-OTHER,N,1299,N
T406837,,,N,,N
T406838,,,N,,N
T406839,,,N,,N
T406840,,,N,,N
T406841,DOA-REPL,GW-OTHER,N,1299,Y
T406842,,,N,,N
T406843,,,N,,Y
T406844,,,N,,N
T406845,,,N,,N
T406846,,,N,,N
T406847,,,N,,N
T406848,,,N,,Y
T406849,,,N,,N
T406850,,,N,,Y
T406851,,,N,,N
T406852,,,N,,N
T406853,,,N,,N
T406854,,,N,,N
T406855,,,N,,N
T406856,,,N,,Y
T406857,DOA-REPL,GW-OTHER,N,6999,Y
T406858,,,N,,Y
T406859,,,N,,N
T406860,,,N,,Y
T406861,,,N,,N
T406862,,,N,,N
T406863,,,N,,N
T406864,,,N,,Y
T406865,,,N,,Y
T406866,,,N,,Y
T406867,,,N,,Y
T406868,DOA-REPL,DOA-REPL,Y,4999,N
T406869,,,N,,N
T406870,,,N,,Y
T406871,GW-OTHER,GW-OTHER,N,200,N
T406872,,,N,,Y
T406873,,,N,,N
T406874,DOA-REPL,GW-OTHER,N,4999,N
T406875,,,N,,Y
T406876,,,N,,Y
T406877,,,N,,N
T406878,DOA-REPL,DOA-REPL,N,2499,N
T406879,,,N,,N
T406880,CANCEL,GW-OTHER,N,6999,N
T406881,,,N,,Y
T406882,,,N,,Y
T406883,LOST-TRANSIT,LOST-TRANSIT,N,2499,Y
T406884,,,N,,N
T406885,,,N,,N
T406886,DOA-REPL,GW-OTHER,N,6999,N
T406887,,,N,,N
T406888,RETURN-QC-OK,GW-OTHER,N,5999,Y
T406889,,,N,,N
T406890,PRICE-ADJ,GW-OTHER,N,100,N
T406891,GW-OTHER,GW-OTHER,N,400,N
T406892,,,N,,N
T406893,,,N,,N
T406894,,,N,,N
T406895,WTY-BUYBACK,WTY-BUYBACK,N,1183,N
T406896,LOST-TRANSIT,GW-OTHER,N,1799,N
T406897,DOA-REPL,GW-OTHER,N,399,N
T406898,,,N,,N
T406899,,,N,,N
T406900,,,N,,N
T406901,,,N,,N
T406902,,,N,,Y
T406903,,,N,,N
T406904,,,N,,Y
T406905,,,N,,N
T406906,RETURN-QC-OK,GW-OTHER,N,2499,N
T406907,,,N,,N
T406908,,,N,,N
T406909,,,N,,N
T406910,,,N,,N
T406911,,,N,,N
T406912,DUP-PAYMENT,DUP-PAYMENT,N,5999,Y
T406913,,,N,,N
T406914,,,N,,Y
T406915,,,N,,Y
T406916,,,N,,N
T406917,,,N,,N
T406918,,,N,,N
T406919,,,N,,N
T406920,LOST-TRANSIT,GW-OTHER,N,6499,N
T406921,,,N,,N
T406922,,,N,,N
T406923,,,N,,N
T406924,,,N,,N
T406925,DOA-REPL,GW-OTHER,N,4999,Y
T406926,,,N,,N
T406927,GW-OTHER,GW-OTHER,N,200,N
T406928,DOA-REPL,GW-OTHER,N,1999,Y
T406929,,,N,,N
T406930,DOA-REPL,GW-OTHER,N,3499,Y
T406931,,,N,,N
T406932,,,N,,N
T406933,,,N,,N
T406934,,,N,,N
T406935,,,N,,N
T406936,DUP-PAYMENT,GW-OTHER,N,6499,Y
T406937,,,N,,N
T406938,,,N,,Y
T406939,CANCEL,GW-OTHER,N,1799,N
T406940,,,N,,N
T406941,,,N,,N
T406942,,,N,,Y
T406943,,,N,,N
T406944,,,N,,N
T406945,,,N,,N
T406946,,,N,,Y
T406947,,,N,,Y
T406948,,,N,,Y
T406949,,,N,,N
T406950,,,N,,N
T406951,,,N,,N
T406952,,,N,,N
T406953,,,N,,Y
T406954,,,N,,N
T406955,,,N,,N
T406956,,,N,,N
T406957,,,N,,N
T406958,,,N,,N
T406959,,,N,,Y
T406960,,,N,,N
T406961,,,N,,Y
T406962,,,N,,Y
T406963,,,N,,N
T406964,,,N,,N
T406965,,,N,,N
T406966,,,N,,N
T406967,,,N,,N
T406968,,,N,,N
T406969,,,N,,Y
T406970,,,N,,N
T406971,,,N,,N
T406972,,,N,,N
T406973,,,N,,N
T406974,,,N,,Y
T406975,,,N,,N
T406976,,,N,,N
T406977,,,N,,N
T406978,,,N,,N
T406979,PRICE-ADJ,PRICE-ADJ,N,600,N
T406980,,,N,,N
T406981,,,N,,N
T406982,RETURN-QC-OK,GW-OTHER,N,1999,N
T406983,,,N,,Y
T406984,,,N,,N
T406985,,,N,,Y
T406986,,,N,,N
T406987,,,N,,N
T406988,,,N,,N
T406989,RETURN-QC-OK,RETURN-QC-OK,Y,1799,N
T406990,,,N,,N
T406991,,,N,,N
T406992,,,N,,N
T406993,,,N,,Y
T406994,,,N,,N
T406995,DUP-PAYMENT,DUP-PAYMENT,N,3499,N
T406996,,,N,,Y
T406997,,,N,,N
T406998,DUP-PAYMENT,GW-OTHER,N,1799,Y
T406999,,,N,,N
T407000,,,N,,Y
T407001,,,N,,N
T407002,,,N,,N
T407003,,,N,,N
T407004,,,N,,N
T407005,,,N,,N
T407006,,,N,,N
T407007,,,N,,Y
T407008,,,N,,Y
T407009,,,N,,N
T407010,,,N,,N
T407011,DOA-REPL,GW-OTHER,N,1799,Y
T407012,DUP-PAYMENT,DUP-PAYMENT,N,1299,Y
T407013,,,N,,Y
T407014,,,N,,N
T407015,LOST-TRANSIT,GW-OTHER,N,2499,N
T407016,DOA-REPL,DOA-REPL,N,399,Y
T407017,,,N,,Y
T407018,,,N,,Y
T407019,,,N,,Y
T407020,,,N,,Y
T407021,,,N,,Y
T407022,,,N,,Y
T407023,WTY-BUYBACK,GW-OTHER,N,3595,N
T407024,RETURN-QC-OK,GW-OTHER,N,1499,N
T407025,,,N,,N
T407026,,,N,,N
T407027,,,N,,N
T407028,GW-OTHER,GW-OTHER,N,500,N
T407029,,,N,,Y
T407030,,,N,,N
T407031,,,N,,Y
T407032,,,N,,N
T407033,,,N,,Y
T407034,,,N,,N
T407035,CANCEL,GW-OTHER,N,399,N
T407036,,,N,,Y
T407037,,,N,,N
T407038,,,N,,N
T407039,,,N,,N
T407040,,,N,,N
T407041,,,N,,N
T407042,,,N,,N
T407043,CANCEL,GW-OTHER,N,1499,N
T407044,,,N,,N
T407045,,,N,,N
T407046,LOST-TRANSIT,LOST-TRANSIT,N,6499,N
T407047,,,N,,N
T407048,,,N,,N
T407049,,,N,,N
T407050,,,N,,N
T407051,,,N,,N
T407052,,,N,,N
T407053,,,N,,N
T407054,,,N,,N
T407055,,,N,,N
T407056,,,N,,N
T407057,,,N,,N
T407058,,,N,,Y
T407059,,,N,,N
T407060,,,N,,N
T407061,,,N,,N
T407062,,,N,,Y
T407063,,,N,,N
T407064,,,N,,N
T407065,,,N,,N
T407066,,,N,,N
T407067,,,N,,Y
T407068,,,N,,Y
T407069,,,N,,N
T407070,,,N,,N
T407071,CANCEL,CANCEL,N,1299,Y
T407072,,,N,,N
T407073,,,N,,N
T407074,,,N,,Y
T407075,,,N,,N
T407076,,,N,,N
T407077,,,N,,N
T407078,RETURN-QC-OK,GW-OTHER,N,1999,Y
T407079,,,N,,Y
T407080,RETURN-QC-OK,GW-OTHER,N,4999,N
T407081,,,N,,N
T407082,,,N,,N
T407083,,,N,,N
T407084,DOA-REPL,GW-OTHER,N,2499,N
T407085,,,N,,N
T407086,,,N,,N
T407087,,,N,,Y
T407088,,,N,,N
T407089,,,N,,N
T407090,,,N,,Y
T407091,,,N,,N
T407092,,,N,,N
T407093,GW-OTHER,GW-OTHER,N,150,N
T407094,LOST-TRANSIT,GW-OTHER,N,4999,N
T407095,,,N,,Y
T407096,,,N,,N
T407097,,,N,,N
T407098,,,N,,N
T407099,DOA-REPL,DOA-REPL,Y,4999,N
T407100,,,N,,N
T407101,,,N,,N
T407102,,,N,,N
T407103,,,N,,Y
T407104,DOA-REPL,GW-OTHER,N,2499,Y
T407105,,,N,,N
T407106,,,N,,N
T407107,,,N,,Y
T407108,,,N,,N
T407109,,,N,,N
T407110,,,N,,Y
T407111,,,N,,N
T407112,,,N,,Y
T407113,DUP-PAYMENT,DUP-PAYMENT,N,5999,Y
T407114,,,N,,N
T407115,,,N,,N
T407116,,,N,,Y
T407117,,,N,,Y
T407118,,,N,,N
T407119,,,N,,N
T407120,,,N,,Y
T407121,,,N,,Y
T407122,,,N,,Y
T407123,DOA-REPL,GW-OTHER,N,5999,N
T407124,,,N,,N
T407125,,,N,,N
T407126,,,N,,Y
T407127,,,N,,Y
T407128,,,N,,Y
T407129,RETURN-QC-OK,GW-OTHER,N,6499,N
T407130,RETURN-QC-OK,RETURN-QC-OK,N,1299,N
T407131,,,N,,Y
T407132,DOA-REPL,DOA-REPL,N,5999,N
T407133,,,N,,N
T407134,,,N,,N
T407135,,,N,,Y
T407136,,,N,,N
T407137,,,N,,Y
T407138,,,N,,N
T407139,,,N,,N
T407140,,,N,,Y
T407141,DOA-REPL,DOA-REPL,N,1299,N
T407142,,,N,,Y
T407143,,,N,,N
T407144,,,N,,N
T407145,,,N,,Y
T407146,,,N,,Y
T407147,,,N,,N
T407148,GW-OTHER,GW-OTHER,N,350,Y
T407149,,,N,,Y
T407150,,,N,,N
T407151,DOA-REPL,DOA-REPL,N,4999,Y
T407152,,,N,,N
T407153,,,N,,N
T407154,,,N,,Y
T407155,DOA-REPL,GW-OTHER,N,2499,N
T407156,,,N,,Y
T407157,,,N,,Y
T407158,,,N,,N
T407159,,,N,,N
T407160,,,N,,N
T407161,,,N,,N
T407162,,,N,,N
T407163,,,N,,N
T407164,,,N,,N
T407165,,,N,,N
T407166,,,N,,N
T407167,,,N,,N
T407168,,,N,,N
T407169,,,N,,Y
T407170,,,N,,N
T407171,DOA-REPL,GW-OTHER,N,2499,N
T407172,,,N,,N
T407173,,,N,,N
T407174,,,N,,N
T407175,,,N,,Y
T407176,RETURN-QC-OK,GW-OTHER,N,399,N
T407177,,,N,,N
T407178,DOA-REPL,GW-OTHER,N,1499,N
T407179,DOA-REPL,GW-OTHER,N,2499,Y
T407180,RETURN-QC-OK,RETURN-QC-OK,Y,1499,N
T407181,,,N,,N
T407182,,,N,,Y
T407183,,,N,,Y
T407184,,,N,,Y
T407185,DOA-REPL,GW-OTHER,N,4999,N
T407186,,,N,,Y
T407187,,,N,,N
T407188,,,N,,N
T407189,,,N,,Y
T407190,LOST-TRANSIT,LOST-TRANSIT,N,2499,Y
T407191,,,N,,N
T407192,,,N,,N
T407193,,,N,,Y
T407194,CANCEL,GW-OTHER,N,1299,N
T407195,,,N,,N
T407196,,,N,,N
T407197,,,N,,N
T407198,,,N,,Y
T407199,DOA-REPL,GW-OTHER,N,3499,Y
T407200,,,N,,N
T407201,,,N,,N
T407202,,,N,,Y
T407203,,,N,,N
T407204,,,N,,N
T407205,,,N,,N
T407206,,,N,,Y
T407207,,,N,,N
T407208,,,N,,N
T407209,,,N,,N
T407210,,,N,,Y
T407211,DUP-PAYMENT,GW-OTHER,N,3499,N
T407212,,,N,,N
T407213,,,N,,Y
T407214,,,N,,N
T407215,DOA-REPL,GW-OTHER,N,4999,N
T407216,,,N,,N
T407217,,,N,,N
T407218,,,N,,N
T407219,,,N,,N
T407220,,,N,,Y
T407221,,,N,,N
T407222,CANCEL,GW-OTHER,N,3499,N
T407223,,,N,,N
T407224,,,N,,Y
T407225,,,N,,Y
T407226,RETURN-QC-OK,GW-OTHER,Y,4999,N
T407227,DOA-REPL,CANCEL,N,3499,N
T407228,,,N,,N
T407229,,,N,,N
T407230,DOA-REPL,DOA-REPL,Y,3499,Y
T407231,,,N,,N
T407232,RETURN-QC-OK,GW-OTHER,N,1499,Y
T407233,,,N,,N
T407234,,,N,,N
T407235,,,N,,N
T407236,,,N,,Y
T407237,,,N,,N
T407238,,,N,,Y
T407239,,,N,,N
T407240,,,N,,Y
T407241,,,N,,N
T407242,LOST-TRANSIT,LOST-TRANSIT,N,2499,N
T407243,RETURN-QC-OK,RETURN-QC-OK,N,1299,Y
T407244,,,N,,N
T407245,,,N,,N
T407246,PRICE-ADJ,PRICE-ADJ,N,200,N
T407247,LOST-TRANSIT,LOST-TRANSIT,N,3499,N
T407248,,,N,,N
T407249,,,N,,N
T407250,RETURN-QC-OK,GW-OTHER,N,1999,N
T407251,,,N,,N
T407252,,,N,,Y
T407253,,,N,,N
T407254,LOST-TRANSIT,GW-OTHER,N,4999,N
T407255,,,N,,N
T407256,,,N,,N
T407257,,,N,,N
T407258,,,N,,N
T407259,PRICE-ADJ,GW-OTHER,N,300,N
T407260,,,N,,N
T407261,,,N,,N
T407262,,,N,,N
T407263,,,N,,Y
T407264,,,N,,N
T407265,,,N,,Y
T407266,,,N,,N
T407267,,,N,,N
T407268,,,N,,N
T407269,,,N,,N
T407270,,,N,,N
T407271,,,N,,N
T407272,,,N,,Y
T407273,,,N,,N
T407274,RETURN-QC-OK,RETURN-QC-OK,Y,399,Y
T407275,,,N,,Y
T407276,,,N,,N
T407277,,,N,,N
T407278,,,N,,Y
T407279,CANCEL,CANCEL,N,1499,Y
T407280,,,N,,N
T407281,,,N,,N
T407282,,,N,,N
T407283,,,N,,N
T407284,,,N,,N
T407285,,,N,,N
T407286,DOA-REPL,GW-OTHER,N,3499,Y
T407287,,,N,,N
T407288,,,N,,Y
T407289,RETURN-QC-OK,GW-OTHER,N,5999,N
T407290,,,N,,Y
T407291,,,N,,N
T407292,DOA-REPL,GW-OTHER,N,4999,Y
T407293,,,N,,N
T407294,,,N,,N
T407295,,,N,,N
T407296,,,N,,Y
T407297,,,N,,N
T407298,,,N,,N
T407299,,,N,,Y
T407300,,,N,,Y
T407301,,,N,,Y
T407302,,,N,,N
T407303,,,N,,N
T407304,,,N,,N
T407305,,,N,,Y
T407306,,,N,,Y
T407307,,,N,,Y
T407308,,,N,,Y
T407309,,,N,,N
T407310,,,N,,N
T407311,DUP-PAYMENT,GW-OTHER,N,1299,N
T407312,,,N,,N
T407313,,,N,,Y
T407314,,,N,,N
T407315,,,N,,N
T407316,,,N,,N
T407317,,,N,,Y
T407318,,,N,,Y
T407319,,,N,,N
T407320,,,N,,Y
T407321,,,N,,Y
T407322,,,N,,Y
T407323,,,N,,N
T407324,,,N,,N
T407325,,,N,,Y
T407326,,,N,,Y
T407327,,,N,,N
T407328,DOA-REPL,GW-OTHER,N,6999,N
T407329,DOA-REPL,GW-OTHER,N,1299,Y
T407330,,,N,,Y
T407331,DOA-REPL,DOA-REPL,N,6499,N
T407332,,,N,,N
T407333,,,N,,N
T407334,RETURN-QC-OK,GW-OTHER,Y,1799,Y
T407335,,,N,,Y
T407336,CANCEL,CANCEL,N,2499,N
T407337,,,N,,N
T407338,DOA-REPL,GW-OTHER,N,1499,N
T407339,,,N,,N
T407340,,,N,,N
T407341,,,N,,N
T407342,,,N,,N
T407343,,,N,,N
T407344,,,N,,N
T407345,,,N,,N
T407346,,,N,,N
T407347,RETURN-QC-OK,GW-OTHER,N,1299,N
T407348,,,N,,N
T407349,,,N,,N
T407350,,,N,,N
T407351,,,N,,Y
T407352,,,N,,Y
T407353,RETURN-QC-OK,GW-OTHER,N,1799,Y
T407354,,,N,,Y
T407355,,,N,,N
T407356,,,N,,Y
T407357,,,N,,Y
T407358,,,N,,Y
T407359,,,N,,N
T407360,,,N,,N
T407361,,,N,,N
T407362,,,N,,N
T407363,GW-OTHER,GW-OTHER,N,250,N
T407364,DUP-PAYMENT,GW-OTHER,N,1299,N
T407365,,,N,,N
T407366,,,N,,Y
T407367,,,N,,Y
T407368,,,N,,Y
T407369,,,N,,N
T407370,,,N,,N
T407371,,,N,,Y
T407372,,,N,,Y
T407373,,,N,,N
T407374,,,N,,N
T407375,,,N,,Y
T407376,CANCEL,GW-OTHER,N,2499,N
T407377,,,N,,Y
T407378,,,N,,N
T407379,,,N,,Y
T407380,,,N,,N
T407381,,,N,,Y
T407382,,,N,,Y
T407383,,,N,,N
T407384,,,N,,Y
T407385,,,N,,Y
T407386,,,N,,Y
T407387,,,N,,N
T407388,,,N,,Y
T407389,WTY-BUYBACK,WTY-BUYBACK,N,1318,N
T407390,DOA-REPL,GW-OTHER,N,399,N
T407391,,,N,,N
T407392,,,N,,N
T407393,,,N,,N
T407394,,,N,,N
T407395,,,N,,N
T407396,,,N,,N
T407397,,,N,,N
T407398,,,N,,N
T407399,,,N,,Y
T407400,DOA-REPL,DOA-REPL,N,399,N
T407401,,,N,,N
T407402,,,N,,N
T407403,,,N,,N
T407404,,,N,,N
T407405,,,N,,Y
T407406,DUP-PAYMENT,GW-OTHER,N,4999,N
T407407,,,N,,N
T407408,RETURN-QC-OK,GW-OTHER,N,1799,N
T407409,,,N,,N
T407410,LOST-TRANSIT,GW-OTHER,N,4999,N
T407411,,,N,,N
T407412,,,N,,Y
T407413,,,N,,N
T407414,,,N,,N
T407415,,,N,,N
T407416,GW-OTHER,GW-OTHER,N,350,N
T407417,,,N,,N
T407418,LOST-TRANSIT,GW-OTHER,N,4999,N
T407419,DOA-REPL,GW-OTHER,Y,4999,Y
T407420,CANCEL,CANCEL,N,2499,N
T407421,,,N,,N
T407422,,,N,,N
T407423,,,N,,N
T407424,DOA-REPL,DOA-REPL,N,2499,N
T407425,,,N,,N
T407426,DOA-REPL,GW-OTHER,Y,6499,N
T407427,,,N,,N
T407428,,,N,,Y
T407429,,,N,,N
T407430,,,N,,Y
T407431,,,N,,Y
T407432,,,N,,N
T407433,,,N,,Y
T407434,,,N,,N
T407435,,,N,,N
T407436,,,N,,N
T407437,,,N,,Y
T407438,,,N,,Y
T407439,,,N,,Y
T407440,,,N,,Y
T407441,,,N,,Y
T407442,,,N,,Y
T407443,LOST-TRANSIT,LOST-TRANSIT,N,4999,N
T407444,,,N,,N
T407445,,,N,,N
T407446,GW-OTHER,GW-OTHER,N,150,N
T407447,,,N,,N
T407448,,,N,,N
T407449,,,N,,Y
T407450,,,N,,N
T407451,,,N,,Y
T407452,,,N,,N
T407453,,,N,,N
T407454,,,N,,Y
T407455,,,N,,Y
T407456,LOST-TRANSIT,LOST-TRANSIT,N,399,N
T407457,,,N,,N
T407458,,,N,,N
T407459,,,N,,Y
T407460,GW-OTHER,GW-OTHER,N,650,N
T407461,,,N,,Y
T407462,RETURN-QC-OK,GW-OTHER,N,1799,Y
T407463,GW-OTHER,GW-OTHER,N,200,Y
T407464,,,N,,N
T407465,,,N,,N
T407466,,,N,,N
T407467,LOST-TRANSIT,WTY-BUYBACK,N,5999,Y
T407468,DUP-PAYMENT,GW-OTHER,N,1999,N
T407469,,,N,,N
T407470,DOA-REPL,DOA-REPL,N,3499,N
T407471,DOA-REPL,DOA-REPL,N,1799,N
T407472,,,N,,N
T407473,,,N,,N
T407474,,,N,,N
T407475,,,N,,N
T407476,,,N,,N
T407477,LOST-TRANSIT,GW-OTHER,N,399,Y
T407478,,,N,,N
T407479,,,N,,Y
T407480,,,N,,N
T407481,,,N,,Y
T407482,,,N,,N
T407483,,,N,,Y
T407484,,,N,,N
T407485,RETURN-QC-OK,RETURN-QC-OK,N,3149,N
T407486,,,N,,N
T407487,,,N,,Y
T407488,,,N,,Y
T407489,,,N,,Y
T407490,,,N,,N
T407491,,,N,,N
T407492,,,N,,Y
T407493,,,N,,Y
T407494,,,N,,N
T407495,,,N,,N
T407496,,,N,,Y
T407497,,,N,,Y
T407498,,,N,,Y
T407499,,,N,,N
T407500,,,N,,Y
T407501,,,N,,N
T407502,,,N,,Y
T407503,,,N,,Y
T407504,DOA-REPL,GW-OTHER,N,6499,N
T407505,,,N,,Y
T407506,,,N,,N
T407507,,,N,,N
T407508,,,N,,N
T407509,WTY-BUYBACK,WTY-BUYBACK,N,3896,N
T407510,LOST-TRANSIT,LOST-TRANSIT,N,1299,N
T407511,,,N,,N
T407512,,,N,,N
T407513,,,N,,N
T407514,LOST-TRANSIT,GW-OTHER,N,2499,N
T407515,,,N,,N
T407516,,,N,,N
T407517,,,N,,N
T407518,,,N,,N
T407519,,,N,,N
T407520,,,N,,N
T407521,,,N,,Y
T407522,,,N,,Y
T407523,WTY-BUYBACK,WTY-BUYBACK,N,1156,N
T407524,,,N,,Y
T407525,,,N,,N
T407526,,,N,,N
T407527,,,N,,N
T407528,,,N,,N
T407529,,,N,,N
T407530,,,N,,Y
T407531,,,N,,N
T407532,,,N,,N
T407533,DOA-REPL,GW-OTHER,N,3499,N
T407534,RETURN-QC-OK,GW-OTHER,N,1619,N
T407535,,,N,,Y
T407536,,,N,,N
T407537,,,N,,N
T407538,,,N,,Y
T407539,,,N,,N
T407540,,,N,,N
T407541,,,N,,N
T407542,,,N,,Y
T407543,,,N,,N
T407544,,,N,,N
T407545,,,N,,N
T407546,,,N,,Y
T407547,,,N,,Y
T407548,,,N,,Y
T407549,,,N,,N
T407550,DUP-PAYMENT,DUP-PAYMENT,N,3499,N
T407551,RETURN-QC-OK,GW-OTHER,N,6999,N
T407552,,,N,,Y
T407553,,,N,,Y
T407554,,,N,,Y
T407555,,,N,,N
T407556,,,N,,Y
T407557,,,N,,Y
T407558,,,N,,N
T407559,,,N,,N
T407560,RETURN-QC-OK,RETURN-QC-OK,N,4999,N
T407561,,,N,,N
T407562,,,N,,N
T407563,,,N,,N
T407564,,,N,,Y
T407565,,,N,,Y
T407566,,,N,,N
T407567,,,N,,N
T407568,,,N,,N
T407569,,,N,,N
T407570,GW-OTHER,GW-OTHER,N,400,N
T407571,DUP-PAYMENT,DUP-PAYMENT,N,1499,N
T407572,,,N,,N
T407573,,,N,,N
T407574,,,N,,Y
T407575,,,N,,N
T407576,,,N,,N
T407577,,,N,,N
T407578,,,N,,N
T407579,DOA-REPL,DOA-REPL,N,6999,N
T407580,,,N,,Y
T407581,,,N,,N
T407582,,,N,,N
T407583,,,N,,N
T407584,,,N,,N
T407585,,,N,,N
T407586,LOST-TRANSIT,LOST-TRANSIT,N,5999,N
T407587,,,N,,N
T407588,,,N,,N
T407589,,,N,,N
T407590,DOA-REPL,DOA-REPL,N,4999,N
T407591,RETURN-QC-OK,RETURN-QC-OK,Y,1799,N
T407592,,,N,,N
T407593,DOA-REPL,GW-OTHER,N,1499,N
T407594,,,N,,N
T407595,,,N,,N
T407596,,,N,,N
T407597,,,N,,N
T407598,,,N,,N
T407599,,,N,,Y
T407600,,,N,,N
T407601,,,N,,N
T407602,,,N,,N
T407603,,,N,,N
T407604,DOA-REPL,GW-OTHER,N,2499,N
T407605,,,N,,Y
T407606,DUP-PAYMENT,GW-OTHER,N,1299,N
T407607,,,N,,N
T407608,DOA-REPL,GW-OTHER,N,5999,N
T407609,,,N,,Y
T407610,,,N,,N
T407611,,,N,,N
T407612,,,N,,N
T407613,,,N,,Y
T407614,,,N,,Y
T407615,,,N,,Y
T407616,,,N,,N
T407617,,,N,,Y
T407618,,,N,,N
T407619,,,N,,N
T407620,DOA-REPL,GW-OTHER,N,4999,N
T407621,,,N,,Y
T407622,,,N,,N
T407623,,,N,,N
T407624,,,N,,Y
T407625,RETURN-QC-OK,RETURN-QC-OK,N,399,N
T407626,,,N,,Y
T407627,,,N,,N
T407628,,,N,,N
T407629,,,N,,N
T407630,,,N,,Y
