ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
T408248,2026-03-22 13:20:32,2026-03-22 13:35:38,2026-03-23 14:36:44,resolved,voice,C108818,,VA-SP-MINI,Product fault,Normal,Voice Frontline,A3011,1,,,,N,Unable to connect Orbit Mini Speaker to the app.,"Explained pairing steps, resolved.",helpdesk
T408590,2026-03-22 13:34:46,2026-03-23 02:26:58,2026-03-23 20:05:38,resolved,email,C105844,,VA-SW-NX2,Warranty,Normal,Chat Frontline,A3001,0,,,,Y,Left earbud crackling after 4 months.,Warranty replacement approved by Tier 2.,helpdesk
T405113,2026-03-22 17:34:31,2026-03-22 20:38:33,2026-03-23 10:25:26,resolved,email,C109458,,VA-HP-ST3,Account,Normal,Email Frontline,A3018,0,,,,N,Is Strata 3 Over-Ear Headphones compatible with iPhone?,Answered compatibility question.,helpdesk
T405182,2026-03-22 18:02:31,2026-03-22 21:51:55,2026-03-23 16:23:20,resolved,email,C104696,VR909384,VA-EB-PL2,Product fault,Normal,Chat Frontline,A3002,0,,,,N,How do I pair Pulse 2 True Wireless Earbuds with my phone? Blinking red only.,Walked customer through app update. Issue closed.,helpdesk
T405575,2026-03-22 21:43:08,2026-03-22 21:53:25,2026-03-23 15:35:56,resolved,chat,C102288,VR887927,VA-EB-PL2,Account,Normal,Chat Frontline,A3011,0,,500,GW-OTHER,N,Bad experience with delivery delay. Something for the trouble?,Apologised for delay and gave goodwill refund.,helpdesk
T405332,2026-03-22 22:47:58,2026-03-23 00:12:38,2026-03-24 01:44:25,closed,voice,C105825,VR889398,VA-EB-PL2,Returns,Normal,Chat Frontline,A3007,0,,,,N,Does Pulse 2 True Wireless Earbuds come with a charger in the box?,Shared spec details with customer.,helpdesk
T405355,2026-03-22 23:05:55,2026-03-24 08:35:56,,open,email,C106073,VR892852,VA-EB-PL2,Account,Normal,Logistics,A3028,3,,,,N,What is the battery life on Pulse 2 True Wireless Earbuds?,Shared spec details with customer.,helpdesk
T408852,2026-03-22 23:10:12,2026-03-22 23:18:04,2026-03-23 17:30:56,resolved,chat,C101275,,VA-AC-CBL,Billing,Normal,Chat Frontline,A3020,0,3,,,N,"Invoice shows wrong name, please correct.",GST invoice shared.,helpdesk
T405506,2026-03-22 23:31:04,2026-03-22 23:41:31,2026-03-23 12:23:54,resolved,chat,C102057,VR881414,VA-SW-NX2,Account,Low,Email Frontline,A3002,0,,,,N,Does Nexa 2 Smartwatch come with a charger in the box?,"Info provided, no further action.",helpdesk
T405311,2026-03-22 23:53:24,2026-03-22 23:54:43,2026-03-24 05:45:03,resolved,chat,C101746,,VA-EB-AIR,Account,Normal,Email Frontline,A3020,0,,,,N,What is the battery life on AirLite Earbuds?,Shared spec details with customer.,helpdesk
T405070,2026-03-22 23:58:29,2026-03-23 00:02:17,2026-03-24 06:11:09,resolved,chat,C101204,VR898184,VA-EB-PL2,Product fault,High,Email Frontline,A3003,0,,,,N,When will Pulse 2 True Wireless Earbuds be delivered?,"Escalated to logistics, delivered next day.",helpdesk
T407749,2026-03-23 02:08:06,2026-03-23 02:35:07,2026-03-23 10:36:18,resolved,chat,C105242,,VA-HP-ST2,Warranty,Normal,Billing,A3035,0,,300,GW-OTHER,N,Price dropped by Rs 500 two days after I bought Strata 2 Over-Ear Headphones. Can you adjust?,"pricing team OKd difference after price cut within window, sent Rs back",helpdesk
T405486,2026-03-23 02:20:58,2026-03-23 02:25:11,2026-03-24 06:38:20,resolved,chat,C104516,VR890678,VA-AC-CH65,Delivery,Normal,Escalations & Warranty,A3040,0,,,,N,Delivery agent asking for extra charge.,Informed customer of delay; delivered.,helpdesk
T406893,2026-03-23 03:07:12,2026-03-23 04:43:13,2026-03-23 19:24:42,resolved,voice,C103999,,VA-SP-ORB,Billing,Normal,Email Frontline,A3016,2,5,,,N,"Invoice shows wrong name, please correct.",Sent corrected invoice on email.,helpdesk
T405222,2026-03-23 05:08:41,2026-03-23 05:21:19,2026-03-23 12:59:37,resolved,voice,C109104,VR908692,VA-EB-PL2,Returns,Normal,Returns Desk,A3036,0,,3324,GW-OTHER,N,"Bought Pulse 2 True Wireless Earbuds from vireo.in, doesn't power up out of the box. I don't want another one, just refund.",Confirmed DOA within 7 days. Customer opted for refund over replacement. Refund raised.,helpdesk
T405385,2026-03-23 06:45:23,2026-03-23 07:11:29,2026-03-23 12:11:08,resolved,chat,C101568,VR889112,VA-SW-NX2,Delivery,Low,Email Frontline,A3022,0,,,,N,Delivery agent asking for extra charge.,Informed customer of delay; delivered.,helpdesk
T405435,2026-03-23 07:07:49,2026-03-23 07:12:18,,pending,chat,C106976,VR889045,VA-SP-MINI,How-to,Normal,Email Frontline,A3021,0,,,,N,Unable to connect Orbit Mini Speaker to the app.,"Explained pairing steps, resolved.",helpdesk
T405083,2026-03-23 08:17:16,2026-03-23 09:59:37,2026-03-24 08:26:31,resolved,voice,C108081,VR894432,VA-EB-PL1,Warranty,Normal,Escalations & Warranty,A3042,1,,,,Y,Left earbud crackling after 4 months.,Warranty replacement approved by Tier 2.,helpdesk
T405267,2026-03-23 08:52:58,2026-03-23 09:05:22,2026-03-23 09:36:12,resolved,chat,C107071,,VA-EB-PL1,Billing,Normal,Voice Frontline,A3036,1,4,,,N,How do I pair Pulse True Wireless Earbuds with my phone? Blinking red only.,Guided through reset and re-pair. Working now.,helpdesk
T405091,2026-03-23 09:11:18,2026-03-23 09:14:40,2026-03-23 22:56:28,closed,chat,C101423,VR882089,VA-EB-PL1,Billing,High,Chat Frontline,A3012,0,,,,N,Please resend my order invoice.,Sent corrected invoice on email.,helpdesk
T405281,2026-03-23 10:08:14,2026-03-23 10:39:55,,open,voice,C102873,VR886073,VA-EB-PL2,Warranty,Normal,Chat Frontline,A3008,0,,,,Y,Battery draining fast on my Pulse 2 True Wireless Earbuds.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T408697,2026-03-23 10:43:08,2026-03-23 12:17:44,,open,voice,C107683,,VA-SP-ORB,Delivery,Normal,Billing,A3034,0,,,,N,Delivery agent asking for extra charge.,"Shared updated tracking, courier ETA confirmed.",helpdesk
T405440,2026-03-23 10:54:30,2026-03-23 11:02:36,,open,chat,C100224,VR898631,VA-HP-ST3,Returns,Normal,Voice Frontline,A3026,0,,,,N,How do I pair Strata 3 Over-Ear Headphones with my phone? Blinking red only.,Guided through reset and re-pair. Working now.,helpdesk
T405439,2026-03-23 11:33:36,2026-03-23 11:44:00,2026-03-24 08:22:08,resolved,chat,C106727,VR897898,VA-EB-PL1,Account,Normal,Email Frontline,A3018,2,4,,,N,What is the battery life on Pulse True Wireless Earbuds?,"Info provided, no further action.",helpdesk
T405255,2026-03-23 12:05:57,2026-03-23 13:57:24,2026-03-23 19:52:10,closed,email,C102246,VR894116,VA-SP-MINI,How-to,Normal,Chat Frontline,A3010,0,3,,,N,How do I pair Orbit Mini Speaker with my phone? Blinking red only.,Walked customer through app update. Issue closed.,helpdesk
T408729,2026-03-23 12:25:42,2026-03-23 12:36:28,2026-03-24 01:23:31,resolved,chat,C107923,,VA-EB-PL2,Billing,Low,Chat Frontline,A3009,0,,,,N,Please resend my order invoice.,GST invoice shared.,helpdesk
T405434,2026-03-23 12:55:52,2026-03-23 13:14:21,,open,voice,C100592,VR887993,VA-SW-FIT,Delivery,Low,Chat Frontline,A3007,0,,,,N,Does Nexa Fit Band come with a charger in the box?,Answered compatibility question.,helpdesk
T405400,2026-03-23 13:47:19,2026-03-23 19:19:00,2026-03-24 17:52:31,resolved,email,C104093,VR898653,VA-EB-PL2,Account,Normal,Chat Frontline,A3027,0,,,,N,Does Pulse 2 True Wireless Earbuds come with a charger in the box?,Shared spec details with customer.,helpdesk
T405089,2026-03-23 15:32:07,2026-03-23 15:52:57,2026-03-24 05:11:46,resolved,social,C107571,VR904171,VA-AC-CBL,Returns,Low,Returns Desk,A3037,0,4,399.00,GW-OTHER,N,"the USB-C Braided Cable arrived faulty. no lights, no pairing. I want a full refund","Not powering on, delivered <7d. Refund as per DOA policy.",helpdesk
T405424,2026-03-23 18:00:25,2026-03-23 23:09:33,2026-03-24 01:06:59,resolved,email,C108968,VR895255,VA-EB-PL2,Returns,Normal,Voice Frontline,A3036,0,4,3149,GW-OTHER,N,"Item delivered 2 days back. Not working, completely dead. Please return and refund.",Confirmed DOA within 7 days. Customer opted for refund over replacement. Refund raised.,helpdesk
T405347,2026-03-23 18:17:39,2026-03-23 22:41:16,2026-03-24 03:11:16,resolved,email,C101282,VR909583,VA-SW-NX2,Billing,Low,Chat Frontline,A3006,1,3,,,N,"Invoice shows wrong name, please correct.",Invoice reissued.,helpdesk
T405594,2026-03-23 21:56:35,2026-03-23 21:58:53,2026-03-24 05:02:44,resolved,chat,C104092,VR905970,VA-SP-ORB,Billing,Low,Chat Frontline,A3006,0,3,,,N,"Invoice shows wrong name, please correct.",Sent corrected invoice on email.,helpdesk
T405248,2026-03-23 23:55:18,2026-03-24 00:47:20,2026-03-24 19:41:48,resolved,chat,C108453,,VA-SW-NX2,How-to,Low,Chat Frontline,A3012,0,4,,,N,How do I pair Nexa 2 Smartwatch with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T405138,2026-03-24 03:23:50,2026-03-24 03:30:26,2026-03-24 23:44:53,closed,chat,C108961,VR893612,VA-EB-PL2,Account,Low,Chat Frontline,A3007,0,3,,,N,Is Pulse 2 True Wireless Earbuds compatible with iPhone?,Answered compatibility question.,helpdesk
T405489,2026-03-24 03:26:24,2026-03-24 03:29:31,2026-03-24 15:44:56,resolved,chat,C100835,,VA-SW-FIT,Warranty,High,Chat Frontline,A3011,2,,,,N,Left earbud crackling after 4 months.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T405504,2026-03-24 13:13:26,2026-03-25 01:52:46,2026-03-26 02:08:28,resolved,email,C103751,VR906891,VA-EB-PL2,Delivery,Low,Email Frontline,A3021,0,,,,N,Where is my order? Tracking not updating.,"Escalated to logistics, delivered next day.",helpdesk
T405452,2026-03-24 15:32:34,2026-03-24 17:35:18,2026-03-25 13:45:03,resolved,social,C107835,VR896894,VA-EB-PL2,Returns,Normal,Returns Desk,A3036,0,,3499,GW-OTHER,N,Received my Pulse 2 True Wireless Earbuds yesterday and it won't switch on at all. Want my money back.,DOA verified by video. Full refund issued at customer request.,helpdesk
T405236,2026-03-24 18:04:46,2026-03-24 18:14:19,,open,chat,C108458,VR909421,VA-AC-CASE,Account,Normal,Voice Frontline,A3024,0,,,,N,Is Pulse Charging Case (spare) compatible with iPhone?,Answered compatibility question.,helpdesk
T405593,2026-03-24 18:28:54,2026-03-25 11:44:51,2026-03-25 16:59:03,resolved,email,C102755,VR903428,VA-NB-ARC,Warranty,Low,Logistics,A3031,1,,,,N,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T405146,2026-03-24 18:29:14,2026-03-24 19:26:36,2026-03-25 05:15:08,closed,chat,C105965,,VA-EB-AIR,Product fault,Low,Billing,A3033,1,4,1529.00,GW-OTHER,N,Payment failed on your site but money left my bank account. Please reverse.,Billing verified double debit. Excess refunded.,helpdesk
T408695,2026-03-24 19:16:30,2026-03-25 00:58:30,2026-03-25 17:00:45,resolved,email,C108324,,VA-HP-ST3,Delivery,Normal,Voice Frontline,A3024,0,4,,,N,Delivery agent asking for extra charge.,"Shared updated tracking, courier ETA confirmed.",helpdesk
T406799,2026-03-24 20:33:45,2026-03-24 22:00:56,2026-03-25 16:00:36,closed,voice,C101837,,VA-SW-FIT,Returns,Low,Email Frontline,A3020,0,,,,N,Delivery agent asking for extra charge.,"Shared updated tracking, courier ETA confirmed.",helpdesk
T406936,2026-03-24 20:51:26,2026-03-24 22:31:10,2026-03-26 03:49:12,resolved,email,C102453,,VA-SW-NX2,Billing,Normal,Chat Frontline,A3033,0,5,6499,GW-OTHER,N,Double charge on my card for Nexa 2 Smartwatch. Order number is same.,PG shows two captures for one order. Refund of duplicate raised.,helpdesk
T405351,2026-03-24 23:41:45,2026-03-25 00:09:26,2026-03-25 16:35:19,closed,chat,C105474,VR886754,VA-EB-PL2,Warranty,Low,Voice Frontline,A3041,0,,,,N,How do I pair Pulse 2 True Wireless Earbuds with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T407070,2026-03-25 02:15:25,2026-03-25 03:42:21,2026-03-25 13:15:22,resolved,email,C107645,,VA-AC-CBL,Delivery,High,Billing,A3032,0,3,,,N,Delivery agent asking for extra charge.,"Escalated to logistics, delivered next day.",helpdesk
T405384,2026-03-25 02:43:09,2026-03-25 13:22:50,2026-03-26 02:54:19,resolved,social,C104293,VR884732,VA-EB-PL2,Warranty,Normal,Email Frontline,A3020,0,,,,Y,"Pulse 2 True Wireless Earbuds screen flickering, in warranty.",Sent for repair under warranty. Returned to customer.,helpdesk
T405304,2026-03-25 03:24:32,2026-03-25 03:42:55,2026-03-25 15:13:16,resolved,chat,C102378,VR885434,VA-SP-MINI,Billing,Low,Email Frontline,A3022,0,,,,N,"Invoice shows wrong name, please correct.",GST invoice shared.,helpdesk
T408982,2026-03-25 04:50:54,2026-03-25 04:58:06,2026-03-26 01:50:15,resolved,chat,C109255,,VA-SP-MINI,How-to,High,Chat Frontline,A3002,0,,,,N,Unable to connect Orbit Mini Speaker to the app.,Guided through reset and re-pair. Working now.,helpdesk
T405368,2026-03-25 08:15:10,2026-03-25 08:26:33,2026-03-25 11:33:23,resolved,chat,C102041,VR909963,VA-HP-ST3,Billing,Normal,Email Frontline,A3016,0,5,,,N,Need GST invoice for my order.,GST invoice shared.,helpdesk
T407501,2026-03-25 09:25:22,2026-03-26 04:00:24,2026-03-26 20:02:12,resolved,email,C101570,,VA-SW-NX1,Billing,Normal,Email Frontline,A3018,0,3,,,N,Please resend my order invoice.,Invoice reissued.,helpdesk
T405245,2026-03-25 10:57:39,2026-03-25 12:07:14,2026-03-25 18:28:20,resolved,voice,C105604,VR907753,VA-SW-FIT,Returns,High,Returns Desk,A3036,1,5,1999,GW-OTHER,N,Sending back my Nexa Fit Band. Not what I expected. Please arrange pickup.,"Return picked up, received at warehouse, QC passed. Refund issued.",helpdesk
T407913,2026-03-25 13:19:53,2026-03-25 13:32:32,,open,chat,C103555,,VA-SW-NX2,Delivery,Normal,Chat Frontline,A3015,1,,,,N,Where is my order? Tracking not updating.,"Escalated to logistics, delivered next day.",helpdesk
T406691,2026-03-25 14:05:00,2026-03-26 14:04:28,2026-03-26 17:11:55,resolved,email,C106220,,VA-EB-PL1,Billing,Normal,Billing,A3032,0,,,,N,Need GST invoice for my order.,Sent corrected invoice on email.,helpdesk
T405155,2026-03-25 18:54:31,2026-03-25 20:06:17,2026-03-26 00:44:42,closed,voice,C108674,VR896048,VA-EB-PL2,Account,Low,Email Frontline,A3021,0,3,,,N,Does Pulse 2 True Wireless Earbuds come with a charger in the box?,Answered compatibility question.,helpdesk
T405566,2026-03-25 20:21:22,2026-03-25 20:51:04,2026-03-26 23:21:48,resolved,chat,C105672,VR899213,VA-SW-NX2,How-to,Normal,Voice Frontline,A3027,0,3,,,N,Firmware update fails at 60%.,"Explained pairing steps, resolved.",helpdesk
T405129,2026-03-25 20:29:02,2026-03-25 22:11:04,2026-03-26 03:49:37,resolved,social,C109475,VR900949,VA-EB-PL2,Delivery,Low,Returns Desk,A3037,1,,6998,LOST-TRANSIT,N,"Package lost in transit, tracking stuck at hub since last week.","Courier POD disputed, parcel undelivered. Refund raised.",helpdesk
T406702,2026-03-25 21:25:32,2026-03-25 21:38:23,2026-03-27 03:47:29,resolved,chat,C101655,,VA-AC-CH65,Billing,High,Chat Frontline,A3001,0,5,500,PRICE-ADJ,N,Price dropped by Rs 500 two days after I bought 65W GaN Charger. Can you adjust?,"pricing team OKd difference after price cut within window, sent Rs back",helpdesk
T405565,2026-03-25 22:01:00,2026-03-25 22:22:54,2026-03-27 01:55:25,resolved,voice,C102610,VR897546,VA-EB-PL2,Returns,Normal,Chat Frontline,A3001,0,,3499,CANCEL,N,cancelling order. hasn't shipped yet right?,"Resolved, refund given.",helpdesk
T405295,2026-03-26 01:45:50,2026-03-26 01:55:11,2026-03-26 14:43:19,resolved,chat,C105987,VR900374,VA-EB-PL1,How-to,Normal,Chat Frontline,A3008,0,,,,N,How do I pair Pulse True Wireless Earbuds with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T407753,2026-03-26 02:30:42,2026-03-26 05:20:48,2026-03-27 08:11:21,resolved,social,C102273,,VA-AC-CBL,Billing,Normal,Billing,A3034,1,5,399,DUP-PAYMENT,N,Payment failed on your site but money left my bank account. Please reverse.,Duplicate payment confirmed with gateway. Second charge refunded.,helpdesk
T405141,2026-03-26 04:19:00,2026-03-26 06:01:35,2026-03-27 10:18:56,resolved,voice,C104459,VR901207,VA-EB-PL2,How-to,Low,Email Frontline,A3019,0,,,,N,How do I pair Pulse 2 True Wireless Earbuds with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T405134,2026-03-26 05:48:28,2026-03-26 05:56:20,2026-03-26 09:16:57,closed,chat,C108497,VR881820,VA-EB-PL2,Account,Low,Chat Frontline,A3010,1,,,,N,Does Pulse 2 True Wireless Earbuds come with a charger in the box?,"Info provided, no further action.",helpdesk
T405125,2026-03-26 07:34:22,2026-03-27 02:21:31,2026-03-27 12:01:42,resolved,email,C104846,VR902027,VA-SP-MINI,Billing,Normal,Chat Frontline,A3008,0,,,,N,Firmware update fails at 60%.,Walked customer through app update. Issue closed.,helpdesk
T405220,2026-03-26 08:12:44,2026-03-26 09:00:00,2026-03-27 14:05:20,resolved,social,C103834,VR906706,VA-EB-PL2,Warranty,High,Chat Frontline,A3024,0,4,,,N,Battery draining fast on my Pulse 2 True Wireless Earbuds.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T408682,2026-03-26 08:51:12,2026-03-26 09:00:43,2026-03-27 13:57:03,resolved,chat,C104887,,VA-EB-AIR,Warranty,Normal,Chat Frontline,A3009,0,4,,,Y,Left earbud crackling after 4 months.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T408124,2026-03-26 10:24:44,2026-03-26 11:40:55,2026-03-26 22:06:46,resolved,social,C100150,,VA-AC-CASE,Warranty,Low,Voice Frontline,A3024,1,3,,,N,Does Pulse Charging Case (spare) come with a charger in the box?,"Info provided, no further action.",helpdesk
T408635,2026-03-26 12:42:26,2026-03-26 19:44:15,2026-03-26 21:26:36,resolved,email,C106440,,VA-SW-FIT,Warranty,Low,Billing,A3035,0,,,,N,Left earbud crackling after 4 months.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T407847,2026-03-26 14:40:10,2026-03-26 16:25:32,2026-03-27 08:50:57,resolved,voice,C101211,,VA-AC-CH65,Billing,Normal,Chat Frontline,A3039,0,,,,N,"Invoice shows wrong name, please correct.",Invoice reissued.,helpdesk
T405589,2026-03-26 17:15:30,2026-03-26 18:49:34,2026-03-26 20:32:56,resolved,voice,C107847,VR895520,VA-EB-PL2,Delivery,Low,Chat Frontline,A3001,0,3,,,N,Delivery agent asking for extra charge.,"Shared updated tracking, courier ETA confirmed.",helpdesk
T405254,2026-03-26 17:28:17,2026-03-26 17:28:49,2026-03-27 15:26:32,resolved,chat,C104691,,VA-EB-PL2,Billing,Low,Chat Frontline,A3002,0,,,,N,"Invoice shows wrong name, please correct.",GST invoice shared.,helpdesk
T406905,2026-03-26 18:54:34,2026-03-26 19:04:18,2026-03-26 22:07:57,resolved,chat,C101518,,VA-AC-CH65,Warranty,Normal,Chat Frontline,A3001,0,4,,,Y,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T405479,2026-03-26 21:17:35,2026-03-26 21:35:54,2026-03-27 17:03:16,resolved,chat,C100760,VR908423,VA-SP-ORB,Billing,Low,Escalations & Warranty,A3041,0,,,,N,Need GST invoice for my order.,GST invoice shared.,helpdesk
T405293,2026-03-26 22:36:19,2026-03-26 22:41:57,2026-03-27 22:13:56,resolved,chat,C105552,VR896145,VA-EB-PL2,How-to,Normal,Email Frontline,A3019,0,,,,N,Firmware update fails at 60%.,Guided through reset and re-pair. Working now.,helpdesk
T405179,2026-03-27 00:56:29,2026-03-27 02:47:13,2026-03-27 20:23:55,resolved,social,C109047,,VA-SW-NX2,Returns,High,Returns Desk,A3036,0,,,,N,"Nexa 2 Smartwatch screen flickering, in warranty.","Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T405284,2026-03-27 02:22:59,2026-03-27 02:31:47,2026-03-27 17:15:27,closed,chat,C104355,VR900535,VA-EB-PL2,Warranty,Normal,Logistics,A3030,0,4,,,N,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T405412,2026-03-27 03:19:06,2026-03-27 04:41:26,2026-03-27 08:42:29,closed,voice,C104371,VR896035,VA-SW-NX2,Returns,Low,Chat Frontline,A3001,0,,5524.00,CANCEL,N,Want to cancel Nexa 2 Smartwatch order before it ships. Found it cheaper elsewhere.,Order cancelled before dispatch. Full refund initiated.,helpdesk
